Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
569,16,4.04736,0.627862,0.583014,1.43202,0.477338,0.0894046,3.9405,0.797227,77.029,0.00205619,0.0108896,0.00791021,0.00205674,7.25503,6109.4,99.9838,118.348,79.0068,12.0482,625.902,79.3129,0.0659704,6.42343,0.94348,5549.84,83.8613,0
570,16,4.04974,0.628671,0.583766,1.43415,0.47805,0.0874644,3.91533,0.801502,77.6062,0.0020654,0.0109419,0.0078961,0.00207237,7.25641,6100.59,100.545,119.062,80.0593,12.0482,625.902,78.6095,0.0659704,6.42343,0.950379,5549.88,84.2026,0
570,16,4.04974,0.628671,0.583766,1.43415,0.47805,0.0874644,3.91533,0.801502,77.6062,0.0020654,0.0109419,0.0078961,0.00207237,7.25641,6100.59,100.545,119.062,80.0593,12.0482,625.902,78.6095,0.0659704,6.42343,0.950379,5549.88,84.2026,0
571,16,4.05182,0.629476,0.584514,1.43633,0.478778,0.0855656,3.88998,0.804749,77.6093,0.00204962,0.0109957,0.00788199,0.00208808,7.25763,6093.21,100.577,119.086,80.0893,12.0482,625.902,78.5113,0.0659704,6.42343,0.951855,5549.92,84.8077,0
571,16,4.05182,0.629476,0.584514,1.43633,0.478778,0.0855656,3.88998,0.804749,77.6093,0.00204962,0.0109957,0.00788199,0.00208808,7.25763,6093.21,100.577,119.086,80.0893,12.0482,625.902,78.5113,0.0659704,6.42343,0.951855,5549.92,84.8077,0
572,16,4.05361,0.630273,0.585253,1.43855,0.479518,0.0836421,3.86438,0.807792,77.5907,0.00203246,0.0110526,0.0078679,0.00210386,7.25875,6085.65,100.571,119.066,80.0935,12.3967,619.75,78.4328,0.0650138,6.54737,0.952982,5549.96,84.8904,0
572,16,4.05361,0.630273,0.585253,1.43855,0.479518,0.0836421,3.86438,0.807792,77.5907,0.00203246,0.0110526,0.0078679,0.00210386,7.25875,6085.65,100.571,119.066,80.0935,12.3967,619.75,78.4328,0.0650138,6.54737,0.952982,5549.96,84.8904,0
573,16,4.0554,0.631067,0.585991,1.4408,0.480267,0.0816642,3.8385,0.811478,77.7538,0.00202969,0.0111091,0.00785381,0.0021197,7.2599,6090.3,100.566,119.049,80.0988,12.3967,619.75,78.3281,0.0650138,6.54737,0.95223,5550,84.732,0
573,16,4.0554,0.631067,0.585991,1.4408,0.480267,0.0816642,3.8385,0.811478,77.7538,0.00202969,0.0111091,0.00785381,0.0021197,7.2599,6090.3,100.566,119.049,80.0988,12.3967,619.75,78.3281,0.0650138,6.54737,0.95223,5550,84.732,0
574,16,4.05752,0.631872,0.586738,1.44309,0.481028,0.0797072,3.8124,0.814317,77.8969,0.00202727,0.0111613,0.00783974,0.00213561,7.26067,6098.46,100.579,119.065,80.108,12.3967,619.75,78.2889,0.0650138,6.54737,0.951098,5550.04,85.3868,0
574,16,4.05752,0.631872,0.586738,1.44309,0.481028,0.0797072,3.8124,0.814317,77.8969,0.00202727,0.0111613,0.00783974,0.00213561,7.26067,6098.46,100.579,119.065,80.108,12.3967,619.75,78.2889,0.0650138,6.54737,0.951098,5550.04,85.3868,0
575,16,4.05988,0.632689,0.587497,1.44542,0.481805,0.0777718,3.7861,0.816687,78.0015,0.00200972,0.0112172,0.00782569,0.0021516,7.26154,6103.99,100.593,119.08,80.1173,12.3967,619.75,78.2548,0.0650138,6.54737,0.950381,5550.08,85.7097,0
575,16,4.05988,0.632689,0.587497,1.44542,0.481805,0.0777718,3.7861,0.816687,78.0015,0.00200972,0.0112172,0.00782569,0.0021516,7.26154,6103.99,100.593,119.08,80.1173,12.3967,619.75,78.2548,0.0650138,6.54737,0.950381,5550.08,85.7097,0
576,16,4.06202,0.633503,0.588252,1.44779,0.482597,0.0758001,3.75958,0.819514,78.0637,0.0019936,0.0112758,0.00781164,0.00216765,7.26268,6106.74,100.605,119.09,80.1284,12.3967,619.75,78.2277,0.0650138,6.54737,0.950085,5550.12,85.5601,0
576,16,4.06202,0.633503,0.588252,1.44779,0.482597,0.0758001,3.75958,0.819514,78.0637,0.0019936,0.0112758,0.00781164,0.00216765,7.26268,6106.74,100.605,119.09,80.1284,12.3967,619.75,78.2277,0.0650138,6.54737,0.950085,5550.12,85.5601,0
577,16,4.06375,0.634306,0.588998,1.4502,0.483399,0.0738019,3.73281,0.824654,78.2431,0.0020021,0.011329,0.00779761,0.00218378,7.26461,6118.12,100.65,119.142,80.1654,12.7119,622.157,78.1938,0.0641239,6.73882,0.948797,5550.16,85.7506,0
577,16,4.06375,0.634306,0.588998,1.4502,0.483399,0.0738019,3.73281,0.824654,78.2431,0.0020021,0.011329,0.00779761,0.00218378,7.26461,6118.12,100.65,119.142,80.1654,12.7119,622.157,78.1938,0.0641239,6.73882,0.948797,5550.16,85.7506,0
578,16,4.06549,0.635109,0.589744,1.45263,0.48421,0.0718501,3.70588,0.82695,78.3807,0.00198797,0.0113831,0.00778359,0.00219997,7.26528,6128.03,100.688,119.19,80.193,12.7119,622.157,78.1828,0.0641239,6.73882,0.947655,5550.19,86.332,0
578,16,4.06549,0.635109,0.589744,1.45263,0.48421,0.0718501,3.70588,0.82695,78.3807,0.00198797,0.0113831,0.00778359,0.00219997,7.26528,6128.03,100.688,119.19,80.193,12.7119,622.157,78.1828,0.0641239,6.73882,0.947655,5550.19,86.332,0
579,16,4.06779,0.63593,0.590507,1.4551,0.485034,0.0698861,3.67875,0.828769,78.5229,0.0019715,0.0114407,0.00776958,0.00221623,7.26583,6138.5,100.733,119.247,80.2231,12.7119,622.157,78.1746,0.0641239,6.73882,0.94649,5550.23,86.4066,0
579,16,4.06779,0.63593,0.590507,1.4551,0.485034,0.0698861,3.67875,0.828769,78.5229,0.0019715,0.0114407,0.00776958,0.00221623,7.26583,6138.5,100.733,119.247,80.2231,12.7119,622.157,78.1746,0.0641239,6.73882,0.94649,5550.23,86.4066,0
580,16,4.07022,0.63676,0.591277,1.45762,0.485873,0.0678787,3.65139,0.832119,78.6537,0.00196588,0.0114987,0.00775559,0.00223256,7.26716,6148.83,100.811,119.34,80.2816,12.7119,622.157,78.1759,0.0641239,6.73882,0.945714,5550.28,86.1759,0
580,16,4.07022,0.63676,0.591277,1.45762,0.485873,0.0678787,3.65139,0.832119,78.6537,0.00196588,0.0114987,0.00775559,0.00223256,7.26716,6148.83,100.811,119.34,80.2816,12.7119,622.157,78.1759,0.0641239,6.73882,0.945714,5550.28,86.1759,0
581,16,4.07203,0.637579,0.592037,1.46018,0.486725,0.0658918,3.62385,0.836436,78.7016,0.00196695,0.0115509,0.00774161,0.00224897,7.26897,6153.27,100.852,119.387,80.3135,12.7119,622.157,78.1848,0.0641239,6.73882,0.945451,5550.31,86.7721,0
581,16,4.07203,0.637579,0.592037,1.46018,0.486725,0.0658918,3.62385,0.836436,78.7016,0.00196695,0.0115509,0.00774161,0.00224897,7.26897,6153.27,100.852,119.387,80.3135,12.7119,622.157,78.1848,0.0641239,6.73882,0.945451,5550.31,86.7721,0
582,16,4.07364,0.638392,0.592792,1.46276,0.487586,0.0639328,3.59617,0.838819,78.7833,0.00195017,0.0116068,0.00772764,0.00226544,7.26988,6160.46,100.899,119.444,80.3482,13.0435,622.943,78.1949,0.0632538,6.92284,0.944828,5550.35,87.1199,0
582,16,4.07364,0.638392,0.592792,1.46276,0.487586,0.0639328,3.59617,0.838819,78.7833,0.00195017,0.0116068,0.00772764,0.00226544,7.26988,6160.46,100.899,119.444,80.3482,13.0435,622.943,78.1949,0.0632538,6.92284,0.944828,5550.35,87.1199,0
583,16,4.07568,0.639216,0.593558,1.46537,0.488455,0.0619383,3.56827,0.840664,78.896,0.00193458,0.0116656,0.00771369,0.00228198,7.27043,6170.01,100.952,119.511,80.3853,13.0435,622.943,78.2043,0.0632538,6.92284,0.943901,5550.39,86.9908,0
583,16,4.07568,0.639216,0.593558,1.46537,0.488455,0.0619383,3.56827,0.840664,78.896,0.00193458,0.0116656,0.00771369,0.00228198,7.27043,6170.01,100.952,119.511,80.3853,13.0435,622.943,78.2043,0.0632538,6.92284,0.943901,5550.39,86.9908,0
584,16,4.07802,0.640055,0.594337,1.46801,0.489338,0.0599214,3.54016,0.84445,79.0699,0.00194188,0.0117187,0.00769975,0.00229859,7.27185,6141.74,102.061,120.151,81.799,13.0435,622.943,77.6748,0.0632538,6.92284,0.95909,5550.43,87.3618,0
584,16,4.07802,0.640055,0.594337,1.46801,0.489338,0.0599214,3.54016,0.84445,79.0699,0.00194188,0.0117187,0.00769975,0.00229859,7.27185,6141.74,102.061,120.151,81.799,13.0435,622.943,77.6748,0.0632538,6.92284,0.95909,5550.43,87.3618,0
585,16,4.08,0.640892,0.595114,1.4707,0.490235,0.0579384,3.51188,0.84713,79.0902,0.00192586,0.011773,0.00768582,0.00231527,7.27304,6124.96,102.202,120.298,82.0156,13.0435,622.943,77.4427,0.0632538,6.92284,0.963102,5550.47,88.046,0
585,16,4.08,0.640892,0.595114,1.4707,0.490235,0.0579384,3.51188,0.84713,79.0902,0.00192586,0.011773,0.00768582,0.00231527,7.27304,6124.96,102.202,120.298,82.0156,13.0435,622.943,77.4427,0.0632538,6.92284,0.963102,5550.47,88.046,0
586,16,4.0817,0.641723,0.595885,1.47342,0.49114,0.0559127,3.48335,0.849601,78.9702,0.00190903,0.0118311,0.0076719,0.00233201,7.27414,6102.79,102.188,120.253,82.0166,13.3333,624.062,77.2796,0.062411,7.08791,0.966454,5550.51,88.1096,0
586,16,4.0817,0.641723,0.595885,1.47342,0.49114,0.0559127,3.48335,0.849601,78.9702,0.00190903,0.0118311,0.0076719,0.00233201,7.27414,6102.79,102.188,120.253,82.0166,13.3333,624.062,77.2796,0.062411,7.08791,0.966454,5550.51,88.1096,0
587,16,4.08345,0.642556,0.596659,1.47616,0.492053,0.0538332,3.45453,0.853081,78.9527,0.00191393,0.0118863,0.007658,0.00234883,7.27537,6123.49,101.567,119.532,81.1724,13.3333,624.062,77.559,0.062411,7.08791,0.957113,5550.55,88.1092,0
587,16,4.08345,0.642556,0.596659,1.47616,0.492053,0.0538332,3.45453,0.853081,78.9527,0.00191393,0.0118863,0.007658,0.00234883,7.27537,6123.49,101.567,119.532,81.1724,13.3333,624.062,77.559,0.062411,7.08791,0.957113,5550.55,88.1092,0
588,16,4.08554,0.643404,0.597447,1.47893,0.492976,0.0518089,3.42557,0.855215,79.0674,0.00190209,0.01194,0.00764411,0.00236571,7.27612,6099.07,101.855,119.854,81.7781,13.3333,624.062,77.1376,0.062411,7.08791,0.963781,5550.58,88.8061,0
588,16,4.08554,0.643404,0.597447,1.47893,0.492976,0.0518089,3.42557,0.855215,79.0674,0.00190209,0.01194,0.00764411,0.00236571,7.27612,6099.07,101.855,119.854,81.7781,13.3333,624.062,77.1376,0.062411,7.08791,0.963781,5550.58,88.8061,0
589,16,4.08776,0.644263,0.598244,1.48174,0.493913,0.0497802,3.39642,0.85735,79.3329,0.00188535,0.0119978,0.00763023,0.00238267,7.27708,6105.51,101.935,119.962,81.8174,13.3333,624.062,76.9606,0.062411,7.08791,0.963552,5550.62,88.9327,0
589,16,4.08776,0.644263,0.598244,1.48174,0.493913,0.0497802,3.39642,0.85735,79.3329,0.00188535,0.0119978,0.00763023,0.00238267,7.27708,6105.51,101.935,119.962,81.8174,13.3333,624.062,76.9606,0.062411,7.08791,0.963552,5550.62,88.9327,0
590,16,4.08962,0.645117,0.599037,1.48458,0.494859,0.0477051,3.36704,0.861134,79.472,0.00188514,0.0120546,0.00761636,0.00239969,7.27886,6100.19,101.892,119.905,81.784,13.3333,624.062,76.759,0.062411,7.08791,0.96398,5550.66,88.8129,0
590,16,4.08962,0.645117,0.599037,1.48458,0.494859,0.0477051,3.36704,0.861134,79.472,0.00188514,0.0120546,0.00761636,0.00239969,7.27886,6100.19,101.892,119.905,81.784,13.3333,624.062,76.759,0.062411,7.08791,0.96398,5550.66,88.8129,0
591,16,4.09099,0.645964,0.599824,1.48744,0.495812,0.0456683,3.3375,0.863891,79.5711,0.00187826,0.0121075,0.00760252,0.00241678,7.28,6101.93,101.861,119.87,81.7599,13.6364,623.785,76.6853,0.061587,7.24512,0.963411,5550.69,89.5005,0
591,16,4.09099,0.645964,0.599824,1.48744,0.495812,0.0456683,3.3375,0.863891,79.5711,0.00187826,0.0121075,0.00760252,0.00241678,7.28,6101.93,101.861,119.87,81.7599,13.6364,623.785,76.6853,0.061587,7.24512,0.963411,5550.69,89.5005,0
592,16,4.09288,0.646826,0.600624,1.49032,0.496772,0.0436445,3.3078,0.865453,79.7166,0.00186167,0.0121648,0.00758868,0.00243394,7.28051,6108.02,101.841,119.856,81.7401,13.6364,623.785,76.6217,0.061587,7.24512,0.96227,5550.73,89.6735,0
592,16,4.09288,0.646826,0.600624,1.49032,0.496772,0.0436445,3.3078,0.865453,79.7166,0.00186167,0.0121648,0.00758868,0.00243394,7.28051,6108.02,101.841,119.856,81.7401,13.6364,623.785,76.6217,0.061587,7.24512,0.96227,5550.73,89.6735,0
593,16,4.09521,0.647707,0.601442,1.49323,0.497743,0.0415817,3.27791,0.868036,79.9491,0.00185566,0.0122235,0.00757485,0.00245117,7.28163,6119.13,101.824,119.852,81.717,13.6364,623.785,76.5379,0.061587,7.24512,0.960387,5550.77,89.4281,0
593,16,4.09521,0.647707,0.601442,1.49323,0.497743,0.0415817,3.27791,0.868036,79.9491,0.00185566,0.0122235,0.00757485,0.00245117,7.28163,6119.13,101.824,119.852,81.717,13.6364,623.785,76.5379,0.061587,7.24512,0.960387,5550.77,89.4281,0
594,16,4.09692,0.648583,0.602255,1.49618,0.498725,0.0395501,3.24788,0.871445,80.0215,0.00185534,0.0122759,0.00756104,0.00246846,7.28335,6123.01,101.828,119.86,81.7181,13.6364,623.785,76.5171,0.061587,7.24512,0.959829,5550.81,90.0476,0
594,16,4.09692,0.648583,0.602255,1.49618,0.498725,0.0395501,3.24788,0.871445,80.0215,0.00185534,0.0122759,0.00756104,0.00246846,7.28335,6123.01,101.828,119.86,81.7181,13.6364,623.785,76.5171,0.061587,7.24512,0.959829,5550.81,90.0476,0
595,16,4.09829,0.649453,0.603064,1.49914,0.499713,0.0375518,3.21776,0.873467,80.1139,0.00183883,0.0123327,0.00754725,0.00248583,7.28433,6128.74,101.842,119.883,81.7262,13.8889,617.008,76.5004,0.0608035,7.30327,0.95909,5550.85,90.2929,0
595,16,4.09829,0.649453,0.603064,1.49914,0.499713,0.0375518,3.21776,0.873467,80.1139,0.00183883,0.0123327,0.00754725,0.00248583,7.28433,6128.74,101.842,119.883,81.7262,13.8889,617.008,76.5004,0.0608035,7.30327,0.95909,5550.85,90.2929,0
596,16,4.10004,0.650335,0.603883,1.50212,0.500706,0.035519,3.18746,0.875303,80.3623,0.00182672,0.0123924,0.00753346,0.00250326,7.28504,6145.46,101.896,119.971,81.7556,13.8889,617.008,76.4719,0.0608035,7.30327,0.957051,5550.89,90.0174,0
596,16,4.10004,0.650335,0.603883,1.50212,0.500706,0.035519,3.18746,0.875303,80.3623,0.00182672,0.0123924,0.00753346,0.00250326,7.28504,6145.46,101.896,119.971,81.7556,13.8889,617.008,76.4719,0.0608035,7.30327,0.957051,5550.89,90.0174,0
597,16,4.10213,0.651236,0.604719,1.50512,0.501708,0.0334993,3.15703,0.878275,80.4495,0.00183261,0.0124447,0.0075197,0.00252076,7.28628,6152.04,101.928,120.017,81.7741,13.8889,617.008,76.4709,0.0608035,7.30327,0.956357,5550.92,90.5167,0
597,16,4.10213,0.651236,0.604719,1.50512,0.501708,0.0334993,3.15703,0.878275,80.4495,0.00183261,0.0124447,0.0075197,0.00252076,7.28628,6152.04,101.928,120.017,81.7741,13.8889,617.008,76.4709,0.0608035,7.30327,0.956357,5550.92,90.5167,0
598,16,4.10398,0.652141,0.605559,1.50816,0.502721,0.0315283,3.12653,0.880255,80.4812,0.00181653,0.0125011,0.00750594,0.00253833,7.28736,6155.47,101.96,120.056,81.7981,13.8889,617.008,76.4833,0.0608035,7.30327,0.956162,5550.96,90.8583,0
598,16,4.10398,0.652141,0.605559,1.50816,0.502721,0.0315283,3.12653,0.880255,80.4812,0.00181653,0.0125011,0.00750594,0.00253833,7.28736,6155.47,101.96,120.056,81.7981,13.8889,617.008,76.4833,0.0608035,7.30327,0.956162,5550.96,90.8583,0
599,16,4.1055,0.653043,0.606397,1.51122,0.50374,0.0295308,3.0959,0.882231,80.5101,0.00180151,0.0125609,0.0074922,0.00255597,7.28844,6158.73,101.996,120.098,81.8249,14.1509,617.344,76.4964,0.0600726,7.44504,0.95602,5551,90.6335,0
599,16,4.1055,0.653043,0.606397,1.51122,0.50374,0.0295308,3.0959,0.882231,80.5101,0.00180151,0.0125609,0.0074922,0.00255597,7.28844,6158.73,101.996,120.098,81.8249,14.1509,617.344,76.4964,0.0600726,7.44504,0.95602,5551,90.6335,0
600,16,4.10692,0.653948,0.607237,1.51429,0.504763,0.0275277,3.06513,0.885294,80.6505,0.00180968,0.0126138,0.00747848,0.00257368,7.28977,6170.04,102.072,120.201,81.8762,14.1509,617.344,76.5035,0.0600726,7.44504,0.95505,5551.04,90.952,0
600,16,4.10692,0.653948,0.607237,1.51429,0.504763,0.0275277,3.06513,0.885294,80.6505,0.00180968,0.0126138,0.00747848,0.00257368,7.28977,6170.04,102.072,120.201,81.8762,14.1509,617.344,76.5035,0.0600726,7.44504,0.95505,5551.04,90.952,0
601,16,4.10883,0.654873,0.608097,1.51738,0.505792,0.0255811,3.03431,0.886813,80.7321,0.0017945,0.0126694,0.00746477,0.00259145,7.29043,6176.32,102.108,120.254,81.8973,14.1509,617.344,76.5039,0.0600726,7.44504,0.95445,5551.07,91.3948,0
601,16,4.10883,0.654873,0.608097,1.51738,0.505792,0.0255811,3.03431,0.886813,80.7321,0.0017945,0.0126694,0.00746477,0.00259145,7.29043,6176.32,102.108,120.254,81.8973,14.1509,617.344,76.5039,0.0600726,7.44504,0.95445,5551.07,91.3948,0
602,16,4.11085,0.655812,0.608968,1.5205,0.506832,0.0236171,3.00338,0.888535,80.7597,0.00177947,0.0127289,0.00745107,0.00260929,7.29137,6179.42,102.139,120.292,81.919,14.1509,617.344,76.5161,0.0600726,7.44504,0.954295,5551.11,91.2453,0
602,16,4.11085,0.655812,0.608968,1.5205,0.506832,0.0236171,3.00338,0.888535,80.7597,0.00177947,0.0127289,0.00745107,0.00260929,7.29137,6179.42,102.139,120.292,81.919,14.1509,617.344,76.5161,0.0600726,7.44504,0.954295,5551.11,91.2453,0
603,16,4.11227,0.656746,0.609836,1.52363,0.507878,0.0216354,2.97231,0.891932,80.7817,0.0017863,0.0127832,0.00743739,0.0026272,7.29332,6183.09,102.198,120.359,81.9641,14.4231,618.828,76.5406,0.0593769,7.60581,0.954335,5551.15,91.3685,0
603,16,4.11227,0.656746,0.609836,1.52363,0.507878,0.0216354,2.97231,0.891932,80.7817,0.0017863,0.0127832,0.00743739,0.0026272,7.29332,6183.09,102.198,120.359,81.9641,14.4231,618.828,76.5406,0.0593769,7.60581,0.954335,5551.15,91.3685,0
604,16,4.11341,0.65768,0.610703,1.52678,0.508925,0.0197139,2.9412,0.893562,80.8378,0.00177268,0.0128379,0.00742372,0.00264518,7.29408,6187.23,102.226,120.398,81.9824,14.4231,618.828,76.5388,0.0593769,7.60581,0.953986,5551.19,91.897,0
604,16,4.11341,0.65768,0.610703,1.52678,0.508925,0.0197139,2.9412,0.893562,80.8378,0.00177268,0.0128379,0.00742372,0.00264518,7.29408,6187.23,102.226,120.398,81.9824,14.4231,618.828,76.5388,0.0593769,7.60581,0.953986,5551.19,91.897,0
605,16,4.11525,0.658638,0.611592,1.52993,0.509977,0.0177845,2.90999,0.894856,80.9159,0.00175761,0.0128968,0.00741007,0.00266322,7.29461,6192.55,102.252,120.438,81.9961,14.4231,618.828,76.5307,0.0593769,7.60581,0.953432,5551.23,91.8243,0
605,16,4.11525,0.658638,0.611592,1.52993,0.509977,0.0177845,2.90999,0.894856,80.9159,0.00175761,0.0128968,0.00741007,0.00266322,7.29461,6192.55,102.252,120.438,81.9961,14.4231,618.828,76.5307,0.0593769,7.60581,0.953432,5551.23,91.8243,0
606,16,4.11717,0.65961,0.612495,1.53311,0.511038,0.0158292,2.87865,0.897708,80.9643,0.00176204,0.0129527,0.00739643,0.00268134,7.29626,6197,102.291,120.488,82.0216,14.4231,618.828,76.5399,0.0593769,7.60581,0.953159,5551.27,91.7655,0
606,16,4.11717,0.65961,0.612495,1.53311,0.511038,0.0158292,2.87865,0.897708,80.9643,0.00176204,0.0129527,0.00739643,0.00268134,7.29626,6197,102.291,120.488,82.0216,14.4231,618.828,76.5399,0.0593769,7.60581,0.953159,5551.27,91.7655,0
607,16,4.11821,0.660574,0.61339,1.53631,0.512103,0.0139338,2.84728,0.89974,80.969,0.00175111,0.0130066,0.00738281,0.00269952,7.29754,6197.85,102.31,120.507,82.0363,14.6341,621.409,76.5459,0.0586702,7.74812,0.953221,5551.3,92.3523,0
607,16,4.11821,0.660574,0.61339,1.53631,0.512103,0.0139338,2.84728,0.89974,80.969,0.00175111,0.0130066,0.00738281,0.00269952,7.29754,6197.85,102.31,120.507,82.0363,14.6341,621.409,76.5459,0.0586702,7.74812,0.953221,5551.3,92.3523,0
608,16,4.11922,0.66154,0.614287,1.5395,0.513168,0.0120437,2.81584,0.901208,81.0065,0.001736,0.0130648,0.0073692,0.00271776,7.29837,6200.35,102.328,120.532,82.0486,14.6341,621.409,76.5414,0.0586702,7.74812,0.953027,5551.34,92.3583,0
608,16,4.11922,0.66154,0.614287,1.5395,0.513168,0.0120437,2.81584,0.901208,81.0065,0.001736,0.0130648,0.0073692,0.00271776,7.29837,6200.35,102.328,120.532,82.0486,14.6341,621.409,76.5414,0.0586702,7.74812,0.953027,5551.34,92.3583,0
609,16,4.12081,0.662527,0.615204,1.5427,0.514234,0.0101255,2.78428,0.903384,81.1373,0.00173785,0.0131213,0.0073556,0.00273608,7.2994,6208.38,102.908,120.586,82.7423,14.6341,621.409,76.517,0.0586702,7.74812,0.957413,5551.38,92.2419,0
609,16,4.12081,0.662527,0.615204,1.5427,0.514234,0.0101255,2.78428,0.903384,81.1373,0.00173785,0.0131213,0.0073556,0.00273608,7.2994,6208.38,102.908,120.586,82.7423,14.6341,621.409,76.517,0.0586702,7.74812,0.957413,5551.38,92.2419,0
610,16,4.12215,0.663524,0.61613,1.54592,0.515305,0.00826267,2.75268,0.905242,81.146,0.00172758,0.0131742,0.00734202,0.00275446,7.30056,6164.24,103.399,121.125,83.5602,14.6341,621.409,75.9649,0.0586702,7.74812,0.969041,5551.42,92.9916,0
610,16,4.12215,0.663524,0.61613,1.54592,0.515305,0.00826267,2.75268,0.905242,81.146,0.00172758,0.0131742,0.00734202,0.00275446,7.30056,6164.24,103.399,121.125,83.5602,14.6341,621.409,75.9649,0.0586702,7.74812,0.969041,5551.42,92.9916,0
611,16,4.12309,0.66452,0.617054,1.54913,0.516378,0.00638738,2.72097,0.906794,81.1383,0.00171166,0.0132321,0.00732846,0.0027729,7.30164,6143.47,103.517,121.242,83.6477,14.8515,621.264,75.716,0.0579855,7.8614,0.973458,5551.46,93.0912,0
611,16,4.12309,0.66452,0.617054,1.54913,0.516378,0.00638738,2.72097,0.906794,81.1383,0.00171166,0.0132321,0.00732846,0.0027729,7.30164,6143.47,103.517,121.242,83.6477,14.8515,621.264,75.716,0.0579855,7.8614,0.973458,5551.46,93.0912,0
612,16,4.1239,0.665515,0.617979,1.55234,0.517447,0.00446314,2.68908,0.909104,80.8961,0.00171427,0.0132885,0.0073149,0.00279142,7.30301,6145.33,102.365,120.501,82.0977,14.8515,621.264,75.9657,0.0579855,7.8614,0.961926,5551.5,92.9313,0
612,16,4.1239,0.665515,0.617979,1.55234,0.517447,0.00446314,2.68908,0.909104,80.8961,0.00171427,0.0132885,0.0073149,0.00279142,7.30301,6145.33,102.365,120.501,82.0977,14.8515,621.264,75.9657,0.0579855,7.8614,0.961926,5551.5,92.9313,0
613,16,4.12494,0.666527,0.618918,1.55554,0.518514,0.00260136,2.65715,0.910604,80.8956,0.00170549,0.0133422,0.00730136,0.00280999,7.30378,6153.03,102.15,120.254,81.944,14.8515,621.264,76.0614,0.0579855,7.8614,0.958631,5551.53,93.4575,0
613,16,4.12494,0.666527,0.618918,1.55554,0.518514,0.00260136,2.65715,0.910604,80.8956,0.00170549,0.0133422,0.00730136,0.00280999,7.30378,6153.03,102.15,120.254,81.944,14.8515,621.264,76.0614,0.0579855,7.8614,0.958631,5551.53,93.4575,0
614,16,4.12619,0.667554,0.619872,1.55875,0.519584,0.000772054,2.62521,0.911949,81.0919,0.00168981,0.0134002,0.00728784,0.00282864,7.30469,6168.41,102.62,120.202,82.5931,14.8515,621.264,76.067,0.0579855,7.8614,0.96081,5551.57,93.4833,0
614,16,4.12619,0.667554,0.619872,1.55875,0.519584,0.000772054,2.62521,0.911949,81.0919,0.00168981,0.0134002,0.00728784,0.00282864,7.30469,6168.41,102.62,120.202,82.5931,14.8515,621.264,76.067,0.0579855,7.8614,0.96081,5551.57,93.4833,0
615,16,4.1269,0.668577,0.620822,1.56196,0.520652,0,2.59317,0.914471,81.4221,0.00169254,0.0134557,0.00727433,0.00284735,7.30657,6129.11,103.195,120.895,83.3932,15.0754,621.962,75.2758,0.0572827,7.98849,0.972588,5551.61,93.4489,0
615,16,4.1269,0.668577,0.620822,1.56196,0.520652,0,2.59317,0.914471,81.4221,0.00169254,0.0134557,0.00727433,0.00284735,7.30657,6129.11,103.195,120.895,83.3932,15.0754,621.962,75.2758,0.0572827,7.98849,0.972588,5551.61,93.4489,0
616,16,4.12701,0.669593,0.621765,1.56514,0.521713,0,2.56109,0.915911,81.3712,0.00168094,0.013509,0.00726083,0.00286612,7.30749,6115.37,103.187,120.861,83.3981,15.0754,621.962,75.154,0.0572827,7.98849,0.974687,5551.64,94.0824,0
616,16,4.12701,0.669593,0.621765,1.56514,0.521713,0,2.56109,0.915911,81.3712,0.00168094,0.013509,0.00726083,0.00286612,7.30749,6115.37,103.187,120.861,83.3981,15.0754,621.962,75.154,0.0572827,7.98849,0.974687,5551.64,94.0824,0
617,16,4.12791,0.670631,0.622729,1.56831,0.522769,0,2.52895,0.916948,81.3154,0.00166578,0.0135675,0.00724735,0.00288496,7.30803,6102.64,103.137,120.78,83.372,15.0754,621.962,75.049,0.0572827,7.98849,0.976221,5551.68,94.0209,0
