Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
3413,0,0,0,0,0,24.8899,22.6044,77.5591,0,7.33869,5444.74,0.916154,92.2789,108.549,73.8397,0.0436441,14.0845,116.157,518.27,0.977209,35.444,4549.26,72.4978,0,0.00393626,87.0945,0
3414,0,0,0,0,0,24.8634,22.6002,77.5233,0,7.33895,5442.17,0.916149,92.2738,108.542,73.833,0.0436407,14.0845,91.7859,518.218,0.977612,35.4443,4549.31,72.2731,0,0.00393625,66.8707,0
3414,0,0,0,0,0,24.8634,22.6002,77.5233,0,7.33895,5442.17,0.916149,92.2738,108.542,73.833,0.0436407,14.0845,91.7859,518.218,0.977612,35.4443,4549.31,72.2731,0,0.00393625,66.8707,0
3415,0,0,0,0,0,24.9115,22.6025,77.5404,0,7.33882,5443.72,0.916145,92.2765,108.545,73.8341,0.0436407,14.0845,137.691,518.218,0.977359,35.4445,4549.36,72.0769,0,0.00393631,110.529,0
3415,0,0,0,0,0,24.9115,22.6025,77.5404,0,7.33882,5443.72,0.916145,92.2765,108.545,73.8341,0.0436407,14.0845,137.691,518.218,0.977359,35.4445,4549.36,72.0769,0,0.00393631,110.529,0
3416,0,0,0,0,0,24.9292,22.6076,77.5768,0,7.33862,5446.46,0.91614,92.2827,108.554,73.8419,0.0436407,14.0845,132.834,518.218,0.976937,35.4457,4549.41,72.4619,0,0.00393553,101.758,-7.28E-18
3416,0,0,0,0,0,24.9292,22.6076,77.5768,0,7.33862,5446.46,0.91614,92.2827,108.554,73.8419,0.0436407,14.0845,132.834,518.218,0.976937,35.4457,4549.41,72.4619,0,0.00393553,101.758,-7.28E-18
3417,0,0,0,0,0,24.8999,22.6078,77.5723,0,7.33872,5446.09,0.916135,92.2829,108.554,73.8432,0.0436407,14.0845,104.232,518.218,0.977007,35.4462,4549.46,72.4556,0,0.00393531,77.0171,-7.28E-18
3417,0,0,0,0,0,24.8999,22.6078,77.5723,0,7.33872,5446.09,0.916135,92.2829,108.554,73.8432,0.0436407,14.0845,104.232,518.218,0.977007,35.4462,4549.46,72.4556,0,0.00393531,77.0171,-7.28E-18
3418,0,0,0,0,0,24.8682,22.6002,77.5113,0,7.33897,5441.75,0.916131,92.2738,108.542,73.8313,0.0436407,14.0845,88.7129,518.218,0.977683,35.4462,4549.52,72.0815,0,0.00393561,66.9062,0
3418,0,0,0,0,0,24.8682,22.6002,77.5113,0,7.33897,5441.75,0.916131,92.2738,108.542,73.8313,0.0436407,14.0845,88.7129,518.218,0.977683,35.4462,4549.52,72.0815,0,0.00393561,66.9062,0
3419,0,0,0,0,0,24.8923,22.6016,77.522,0,7.33911,5442.71,0.916126,92.2751,108.544,73.8318,0.0436009,14.0845,147.195,518.166,0.977524,35.4471,4549.57,72.2806,0,0.0039351,116.325,0
3419,0,0,0,0,0,24.8923,22.6016,77.522,0,7.33911,5442.71,0.916126,92.2751,108.544,73.8318,0.0436009,14.0845,147.195,518.166,0.977524,35.4471,4549.57,72.2806,0,0.0039351,116.325,0
3420,0,0,0,0,0,24.9375,22.6065,77.5592,0,7.33891,5445.56,0.916122,92.281,108.552,73.8386,0.0436009,14.0845,118.755,518.166,0.977075,35.4479,4549.61,72.5252,0,0.00393457,89.3251,7.28E-18
3420,0,0,0,0,0,24.9375,22.6065,77.5592,0,7.33891,5445.56,0.916122,92.281,108.552,73.8386,0.0436009,14.0845,118.755,518.166,0.977075,35.4479,4549.61,72.5252,0,0.00393457,89.3251,7.28E-18
3421,0,0,0,0,0,24.9087,22.6096,77.5796,0,7.33885,5447.07,0.916117,92.2846,108.557,73.8439,0.0436009,14.0845,93.7405,518.166,0.976844,35.4481,4549.67,72.3344,0,0.00393472,68.4426,0
3421,0,0,0,0,0,24.9087,22.6096,77.5796,0,7.33885,5447.07,0.916117,92.2846,108.557,73.8439,0.0436009,14.0845,93.7405,518.166,0.976844,35.4481,4549.67,72.3344,0,0.00393472,68.4426,0
3422,0,0,0,0,0,24.8758,22.6019,77.5161,0,7.33917,5442.48,0.916113,92.2751,108.545,73.8326,0.0436009,14.0845,132.187,518.166,0.977562,35.4481,4549.72,72.0747,0,0.00393497,106.314,-7.28E-18
3422,0,0,0,0,0,24.8758,22.6019,77.5161,0,7.33917,5442.48,0.916113,92.2751,108.545,73.8326,0.0436009,14.0845,132.187,518.166,0.977562,35.4481,4549.72,72.0747,0,0.00393497,106.314,-7.28E-18
3423,0,0,0,0,0,24.8783,22.601,77.511,0,7.33945,5442.29,0.916108,92.2735,108.543,73.8297,0.0435845,14.1509,135.933,518.114,0.977577,35.4493,4549.77,72.4627,0,0.0039342,104.56,-7.28E-18
3423,0,0,0,0,0,24.8783,22.601,77.511,0,7.33945,5442.29,0.916108,92.2735,108.543,73.8297,0.0435845,14.1509,135.933,518.114,0.977577,35.4493,4549.77,72.4627,0,0.0039342,104.56,-7.28E-18
3424,0,0,0,0,0,24.944,22.6044,77.5391,0,7.33928,5444.52,0.916103,92.2773,108.548,73.8336,0.0435845,14.1509,106.506,518.114,0.977218,35.4498,4549.82,72.4955,0,0.00393404,78.9048,0
3424,0,0,0,0,0,24.944,22.6044,77.5391,0,7.33928,5444.52,0.916103,92.2773,108.548,73.8336,0.0435845,14.1509,106.506,518.114,0.977218,35.4498,4549.82,72.4955,0,0.00393404,78.9048,0
3425,0,0,0,0,0,24.9156,22.6089,77.5641,0,7.33907,5446.41,0.916099,92.2812,108.554,73.8402,0.0435845,14.1509,84.5098,518.114,0.976921,35.4496,4549.87,72.1432,0,0.00393452,61.1689,0
3425,0,0,0,0,0,24.9156,22.6089,77.5641,0,7.33907,5446.41,0.916099,92.2812,108.554,73.8402,0.0435845,14.1509,84.5098,518.114,0.976921,35.4496,4549.87,72.1432,0,0.00393452,61.1689,0
3426,0,0,0,0,0,24.8835,22.6031,77.5261,0,7.33946,5443.67,0.916094,92.2749,108.546,73.8327,0.0435845,14.1509,146.984,518.114,0.977343,35.4501,4549.92,72.2602,0,0.00393431,116.588,0
3426,0,0,0,0,0,24.8835,22.6031,77.5261,0,7.33946,5443.67,0.916094,92.2749,108.546,73.8327,0.0435845,14.1509,146.984,518.114,0.977343,35.4501,4549.92,72.2602,0,0.00393431,116.588,0
3427,0,0,0,0,0,24.8685,22.6001,77.5062,0,7.3398,5442.38,0.91609,92.2706,108.541,73.8268,0.0435371,14.1509,121.408,521.631,0.977525,35.451,4549.97,72.541,0,0.00393376,91.6547,0
3427,0,0,0,0,0,24.8685,22.6001,77.5062,0,7.3398,5442.38,0.91609,92.2706,108.541,73.8268,0.0435371,14.1509,121.408,521.631,0.977525,35.451,4549.97,72.541,0,0.00393376,91.6547,0
3428,0,0,0,0,0,24.9322,22.6013,77.5209,0,7.33974,5443.65,0.916085,92.2715,108.542,73.8272,0.0435371,14.1509,95.7365,521.631,0.977304,35.4511,4550.02,72.3835,0,0.00393395,70.056,0
3428,0,0,0,0,0,24.9322,22.6013,77.5209,0,7.33974,5443.65,0.916085,92.2715,108.542,73.8272,0.0435371,14.1509,95.7365,521.631,0.977304,35.4511,4550.02,72.3835,0,0.00393395,70.056,0
3429,0,0,0,0,0,24.9222,22.6076,77.5743,0,7.33945,5447.75,0.916081,92.278,108.553,73.8367,0.0435371,14.1509,125.14,521.631,0.976641,35.4509,4550.07,72.0716,0,0.0039345,100.654,0
3429,0,0,0,0,0,24.9222,22.6076,77.5743,0,7.33945,5447.75,0.916081,92.278,108.553,73.8367,0.0435371,14.1509,125.14,521.631,0.976641,35.4509,4550.07,72.0716,0,0.0039345,100.654,0
3430,0,0,0,0,0,24.89,22.6031,77.542,0,7.3398,5445.39,0.916076,92.2722,108.546,73.8305,0.0435371,14.1509,139.108,521.631,0.976999,35.4518,4550.12,72.4514,0,0.00393399,107.495,0
3430,0,0,0,0,0,24.89,22.6031,77.542,0,7.3398,5445.39,0.916076,92.2722,108.546,73.8305,0.0435371,14.1509,139.108,521.631,0.976999,35.4518,4550.12,72.4514,0,0.00393399,107.495,0
3431,0,0,0,0,0,24.8633,22.5984,77.5112,0,7.34015,5443.27,0.916072,92.2656,108.538,73.8224,0.043487,14.1509,108.813,521.577,0.977305,35.4522,4550.17,72.5223,0,0.00393386,80.8729,0
3431,0,0,0,0,0,24.8633,22.5984,77.5112,0,7.34015,5443.27,0.916072,92.2656,108.538,73.8224,0.043487,14.1509,108.813,521.577,0.977305,35.4522,4550.17,72.5223,0,0.00393386,80.8729,0
3432,0,0,0,0,0,24.9096,22.5973,77.5117,0,7.34021,5443.52,0.916067,92.2634,108.535,73.8192,0.043487,14.1509,86.1996,521.577,0.977234,35.452,4550.22,72.1978,0,0.00393439,62.4719,3.64E-18
3432,0,0,0,0,0,24.9096,22.5973,77.5117,0,7.34021,5443.52,0.916067,92.2634,108.535,73.8192,0.043487,14.1509,86.1996,521.577,0.977234,35.452,4550.22,72.1978,0,0.00393439,62.4719,3.64E-18
3433,0,0,0,0,0,24.927,22.604,77.5775,0,7.33989,5448.66,0.916063,92.27,108.546,73.8281,0.043487,14.1509,146.128,521.577,0.976383,35.4522,4550.27,72.2283,0,0.00393455,116.316,0
3433,0,0,0,0,0,24.927,22.604,77.5775,0,7.33989,5448.66,0.916063,92.27,108.546,73.8281,0.043487,14.1509,146.128,521.577,0.976383,35.4522,4550.27,72.2283,0,0.00393455,116.316,0
3434,0,0,0,0,0,24.8952,22.6016,77.5627,0,7.34014,5447.59,0.916058,92.2663,108.543,73.8252,0.043487,14.1509,124.123,521.577,0.976534,35.4528,4550.32,72.542,0,0.00393424,94.0738,0
3434,0,0,0,0,0,24.8952,22.6016,77.5627,0,7.34014,5447.59,0.916058,92.2663,108.543,73.8252,0.043487,14.1509,124.123,521.577,0.976534,35.4528,4550.32,72.542,0,0.00393424,94.0738,0
3435,0,0,0,0,0,24.8653,22.596,77.5267,0,7.34047,5445.06,0.916054,92.2587,108.533,73.8163,0.043487,14.1509,97.7538,521.577,0.976903,35.4529,4550.37,72.4173,0,0.00393451,71.7348,0
3435,0,0,0,0,0,24.8653,22.596,77.5267,0,7.34047,5445.06,0.916054,92.2587,108.533,73.8163,0.043487,14.1509,97.7538,521.577,0.976903,35.4529,4550.37,72.4173,0,0.00393451,71.7348,0
3436,0,0,0,0,0,24.8895,22.594,77.5332,0,7.34057,5446.01,0.916049,92.2543,108.529,73.8103,0.043426,14.1509,116.548,521.532,0.97668,35.4525,4550.42,72.0632,0,0.00393519,93.4564,0
3436,0,0,0,0,0,24.8895,22.594,77.5332,0,7.34057,5446.01,0.916049,92.2543,108.529,73.8103,0.043426,14.1509,116.548,521.532,0.97668,35.4525,4550.42,72.0632,0,0.00393519,93.4564,0
3437,0,0,0,0,0,24.9304,22.5982,77.5734,0,7.34037,5449.14,0.916045,92.2583,108.536,73.8157,0.043426,14.1509,142.337,521.532,0.976163,35.4531,4550.47,72.4204,0,0.00393492,110.545,0
3437,0,0,0,0,0,24.9304,22.5982,77.5734,0,7.34037,5449.14,0.916045,92.2583,108.536,73.8157,0.043426,14.1509,142.337,521.532,0.976163,35.4531,4550.47,72.4204,0,0.00393492,110.545,0
3438,0,0,0,0,0,24.8993,22.5987,77.5828,0,7.34048,5449.9,0.916041,92.258,108.537,73.817,0.043426,14.1509,111.174,521.532,0.976024,35.4534,4550.52,72.5317,0,0.00393499,82.9062,-7.29E-18
3438,0,0,0,0,0,24.8993,22.5987,77.5828,0,7.34048,5449.9,0.916041,92.258,108.537,73.817,0.043426,14.1509,111.174,521.532,0.976024,35.4534,4550.52,72.5317,0,0.00393499,82.9062,-7.29E-18
3439,0,0,0,0,0,24.8689,22.5937,77.5491,0,7.34074,5447.51,0.916036,92.251,108.529,73.8093,0.043426,14.1509,87.9862,521.532,0.976374,35.453,4550.57,72.2358,0,0.0039356,63.9154,0
3439,0,0,0,0,0,24.8689,22.5937,77.5491,0,7.34074,5447.51,0.916036,92.251,108.529,73.8093,0.043426,14.1509,87.9862,521.532,0.976374,35.453,4550.57,72.2358,0,0.0039356,63.9154,0
3440,0,0,0,0,0,24.8698,22.588,77.5282,0,7.34106,5446.45,0.916032,92.2421,108.519,73.798,0.0433722,14.1509,144.418,521.502,0.976462,35.4531,4550.62,72.1809,0,0.00393591,115.372,0
3440,0,0,0,0,0,24.8698,22.588,77.5282,0,7.34106,5446.45,0.916032,92.2421,108.519,73.798,0.0433722,14.1509,144.418,521.502,0.976462,35.4531,4550.62,72.1809,0,0.00393591,115.372,0
3441,0,0,0,0,0,24.9326,22.5915,77.5643,0,7.34093,5449.35,0.916027,92.2453,108.524,73.8018,0.0433722,14.1509,126.92,521.502,0.975977,35.4536,4550.67,72.5221,0,0.00393569,96.5704,7.29E-18
3441,0,0,0,0,0,24.9326,22.5915,77.5643,0,7.34093,5449.35,0.916027,92.2453,108.524,73.8018,0.0433722,14.1509,126.92,521.502,0.975977,35.4536,4550.67,72.5221,0,0.00393569,96.5704,7.29E-18
3442,0,0,0,0,0,24.9023,22.5945,77.594,0,7.34086,5451.66,0.916023,92.2479,108.529,73.8063,0.0433722,14.1509,99.8262,521.502,0.975591,35.4535,4550.72,72.433,0,0.00393611,73.4637,0
3442,0,0,0,0,0,24.9023,22.5945,77.594,0,7.34086,5451.66,0.916023,92.2479,108.529,73.8063,0.0433722,14.1509,99.8262,521.502,0.975591,35.4535,4550.72,72.433,0,0.00393611,73.4637,0
3443,0,0,0,0,0,24.8672,22.5855,77.5389,0,7.34112,5447.84,0.916018,92.2352,108.515,73.7925,0.0433722,14.1509,106.774,521.502,0.976133,35.453,4550.78,72.0524,0,0.00393694,84.8747,0
3443,0,0,0,0,0,24.8672,22.5855,77.5389,0,7.34112,5447.84,0.916018,92.2352,108.515,73.7925,0.0433722,14.1509,106.774,521.502,0.976133,35.453,4550.78,72.0524,0,0.00393694,84.8747,0
3444,0,0,0,0,0,24.8548,22.583,77.5294,0,7.34157,5447.42,0.916014,92.2308,108.51,73.7867,0.0433267,14.1509,145.401,521.487,0.976158,35.4535,4550.82,72.3692,0,0.00393675,114.015,0
3444,0,0,0,0,0,24.8548,22.583,77.5294,0,7.34157,5447.42,0.916014,92.2308,108.51,73.7867,0.0433267,14.1509,145.401,521.487,0.976158,35.4535,4550.82,72.3692,0,0.00393675,114.015,0
3445,0,0,0,0,0,24.9213,22.5848,77.5541,0,7.34148,5449.51,0.91601,92.2319,108.512,73.7877,0.0433267,14.1509,113.604,521.487,0.975795,35.4538,4550.87,72.5215,0,0.00393682,85.0017,0
3445,0,0,0,0,0,24.9213,22.5848,77.5541,0,7.34148,5449.51,0.91601,92.2319,108.512,73.7877,0.0433267,14.1509,113.604,521.487,0.975795,35.4538,4550.87,72.5215,0,0.00393682,85.0017,0
3446,0,0,0,0,0,24.9043,22.5889,77.5936,0,7.34126,5452.6,0.916005,92.2358,108.519,73.7931,0.0433267,14.1509,89.8179,521.487,0.975284,35.4534,4550.92,72.257,0,0.00393754,65.398,0
3446,0,0,0,0,0,24.9043,22.5889,77.5936,0,7.34126,5452.6,0.916005,92.2358,108.519,73.7931,0.0433267,14.1509,89.8179,521.487,0.975284,35.4534,4550.92,72.257,0,0.00393754,65.398,0
3447,0,0,0,0,0,24.8711,22.5831,77.5605,0,7.34158,5450.37,0.916001,92.227,108.51,73.7846,0.0433267,14.1509,141.656,521.487,0.975585,35.4532,4550.98,72.1237,0,0.00393809,113.573,0
3447,0,0,0,0,0,24.8711,22.5831,77.5605,0,7.34158,5450.37,0.916001,92.227,108.51,73.7846,0.0433267,14.1509,141.656,521.487,0.975585,35.4532,4550.98,72.1237,0,0.00393809,113.573,0
3448,0,0,0,0,0,24.846,22.5789,77.537,0,7.342,5448.89,0.915996,92.2206,108.502,73.7766,0.0432629,14.1509,129.799,521.488,0.975777,35.4537,4551.02,72.4851,0,0.00393786,99.1893,0
3448,0,0,0,0,0,24.846,22.5789,77.537,0,7.342,5448.89,0.915996,92.2206,108.502,73.7766,0.0432629,14.1509,129.799,521.488,0.975777,35.4537,4551.02,72.4851,0,0.00393786,99.1893,0
3449,0,0,0,0,0,24.8961,22.5788,77.5472,0,7.34202,5449.92,0.915992,92.2193,108.502,73.7745,0.0432629,14.1509,101.953,521.488,0.975576,35.4537,4551.07,72.4318,0,0.00393823,75.2441,0
3449,0,0,0,0,0,24.8961,22.5788,77.5472,0,7.34202,5449.92,0.915992,92.2193,108.502,73.7745,0.0432629,14.1509,101.953,521.488,0.975576,35.4537,4551.07,72.4318,0,0.00393823,75.2441,0
3450,0,0,0,0,0,24.9085,22.5851,77.61,0,7.34174,5454.91,0.915988,92.2247,108.512,73.7826,0.0432629,14.1509,96.9469,521.488,0.974743,35.453,4551.13,72.0425,0,0.00393917,75.6553,0
3450,0,0,0,0,0,24.9085,22.5851,77.61,0,7.34174,5454.91,0.915988,92.2247,108.512,73.7826,0.0432629,14.1509,96.9469,521.488,0.974743,35.453,4551.13,72.0425,0,0.00393917,75.6553,0
3451,0,0,0,0,0,24.8754,22.5809,77.5843,0,7.34199,5453.09,0.915983,92.219,108.505,73.7768,0.0432629,14.1509,146.713,521.488,0.975004,35.4533,4551.17,72.3041,0,0.00393923,115.69,0
3451,0,0,0,0,0,24.8754,22.5809,77.5843,0,7.34199,5453.09,0.915983,92.219,108.505,73.7768,0.0432629,14.1509,146.713,521.488,0.975004,35.4533,4551.17,72.3041,0,0.00393923,115.69,0
3452,0,0,0,0,0,24.8457,22.5756,77.551,0,7.34237,5450.85,0.915979,92.2114,108.496,73.7676,0.0432629,14.1509,116.091,521.488,0.97532,35.4536,4551.22,72.4979,0,0.00393927,87.1915,-7.28E-18
3452,0,0,0,0,0,24.8457,22.5756,77.551,0,7.34237,5450.85,0.915979,92.2114,108.496,73.7676,0.0432629,14.1509,116.091,521.488,0.97532,35.4536,4551.22,72.4979,0,0.00393927,87.1915,-7.28E-18
3453,0,0,0,0,0,24.8735,22.5735,77.5459,0,7.34249,5450.75,0.915974,92.2076,108.492,73.7626,0.0432243,14.1509,91.6874,521.504,0.975294,35.4533,4551.27,72.2641,0,0.00393992,66.9236,0
3453,0,0,0,0,0,24.8735,22.5735,77.5459,0,7.34249,5450.75,0.915974,92.2076,108.492,73.7626,0.0432243,14.1509,91.6874,521.504,0.975294,35.4533,4551.27,72.2641,0,0.00393992,66.9236,0
3454,0,0,0,0,0,24.9121,22.5798,77.6121,0,7.34217,5456.06,0.91597,92.213,108.502,73.7697,0.0432243,14.1509,137.698,521.504,0.974402,35.4528,4551.32,72.0601,0,0.00394066,110.727,7.28E-18
3454,0,0,0,0,0,24.9121,22.5798,77.6121,0,7.34217,5456.06,0.91597,92.213,108.502,73.7697,0.0432243,14.1509,137.698,521.504,0.974402,35.4528,4551.32,72.0601,0,0.00394066,110.727,7.28E-18
3455,0,0,0,0,0,24.8795,22.5784,77.607,0,7.34234,5455.76,0.915966,92.2104,108.5,73.7681,0.0432243,14.1509,132.775,521.504,0.974428,35.4533,4551.37,72.4361,0,0.00394057,101.905,-1.46E-17
3455,0,0,0,0,0,24.8795,22.5784,77.607,0,7.34234,5455.76,0.915966,92.2104,108.5,73.7681,0.0432243,14.1509,132.775,521.504,0.974428,35.4533,4551.37,72.4361,0,0.00394057,101.905,-1.46E-17
3456,0,0,0,0,0,24.8488,22.5728,77.5709,0,7.34268,5453.25,0.915961,92.2027,108.491,73.7593,0.0432243,14.1509,104.127,521.504,0.974791,35.4532,4551.42,72.4199,0,0.00394094,77.0989,7.28E-18
3456,0,0,0,0,0,24.8488,22.5728,77.5709,0,7.34268,5453.25,0.915961,92.2027,108.491,73.7593,0.0432243,14.1509,104.127,521.504,0.974791,35.4532,4551.42,72.4199,0,0.00394094,77.0989,7.28E-18
3457,0,0,0,0,0,24.8546,22.5692,77.5657,0,7.34288,5453.4,0.915957,92.1963,108.484,73.7506,0.0431586,14.1509,88.6816,521.535,0.974689,35.4526,4551.47,72.0364,0,0.00394182,67.0556,0
3457,0,0,0,0,0,24.8546,22.5692,77.5657,0,7.34288,5453.4,0.915957,92.1963,108.484,73.7506,0.0431586,14.1509,88.6816,521.535,0.974689,35.4526,4551.47,72.0364,0,0.00394182,67.0556,0
3458,0,0,0,0,0,24.9147,22.5733,77.6054,0,7.34266,5456.54,0.915953,92.2,108.491,73.7554,0.0431586,14.1509,147.177,521.535,0.97417,35.4528,4551.52,72.2282,0,0.00394203,116.525,0
3458,0,0,0,0,0,24.9147,22.5733,77.6054,0,7.34266,5456.54,0.915953,92.2,108.491,73.7554,0.0431586,14.1509,147.177,521.535,0.97417,35.4528,4551.52,72.2282,0,0.00394203,116.525,0
3459,0,0,0,0,0,24.8831,22.575,77.6241,0,7.34271,5458.02,0.915948,92.201,108.494,73.7581,0.0431586,14.1509,118.654,521.535,0.973914,35.453,4551.57,72.4636,0,0.00394216,89.4489,7.28E-18
3459,0,0,0,0,0,24.8831,22.575,77.6241,0,7.34271,5458.02,0.915948,92.201,108.494,73.7581,0.0431586,14.1509,118.654,521.535,0.973914,35.453,4551.57,72.4636,0,0.00394216,89.4489,7.28E-18
3460,0,0,0,0,0,24.8524,22.5705,77.5942,0,7.34296,5455.91,0.915944,92.1946,108.486,73.7513,0.0431586,14.1509,93.6,521.535,0.974221,35.4526,4551.62,72.2628,0,0.00394283,68.5086,0
3460,0,0,0,0,0,24.8524,22.5705,77.5942,0,7.34296,5455.91,0.915944,92.1946,108.486,73.7513,0.0431586,14.1509,93.6,521.535,0.974221,35.4526,4551.62,72.2628,0,0.00394283,68.5086,0
3461,0,0,0,0,0,24.8382,22.5636,77.5625,0,7.34329,5454.06,0.91594,92.1842,108.474,73.7381,0.0431234,14.1509,132.215,521.581,0.974432,35.4521,4551.67,71.9944,0,0.0039436,106.554,0
3461,0,0,0,0,0,24.8382,22.5636,77.5625,0,7.34329,5454.06,0.91594,92.1842,108.474,73.7381,0.0431234,14.1509,132.215,521.581,0.974432,35.4521,4551.67,71.9944,0,0.0039436,106.554,0
3462,0,0,0,0,0,24.9077,22.5665,77.5944,0,7.3432,5456.67,0.915935,92.1865,108.479,73.7407,0.0431234,14.1509,135.855,521.581,0.973992,35.4526,4551.72,72.3748,0,0.00394354,104.715,-7.28E-18
3462,0,0,0,0,0,24.9077,22.5665,77.5944,0,7.3432,5456.67,0.915935,92.1865,108.479,73.7407,0.0431234,14.1509,135.855,521.581,0.973992,35.4526,4551.72,72.3748,0,0.00394354,104.715,-7.28E-18
3463,0,0,0,0,0,24.8857,22.5701,77.6294,0,7.34309,5459.39,0.915931,92.1898,108.485,73.7458,0.0431234,14.1509,106.37,521.581,0.973543,35.4525,4551.77,72.3986,0,0.00394397,79.0046,0
3463,0,0,0,0,0,24.8857,22.5701,77.6294,0,7.34309,5459.39,0.915931,92.1898,108.485,73.7458,0.0431234,14.1509,106.37,521.581,0.973543,35.4525,4551.77,72.3986,0,0.00394397,79.0046,0
3464,0,0,0,0,0,24.8561,22.568,77.5812,0,7.34321,5456.06,0.915927,92.1785,108.472,73.7338,0.0431234,14.1509,84.3884,521.581,0.97401,35.4518,4551.82,72.0365,0,0.00394489,61.2746,0
3464,0,0,0,0,0,24.8561,22.568,77.5812,0,7.34321,5456.06,0.915927,92.1785,108.472,73.7338,0.0431234,14.1509,84.3884,521.581,0.97401,35.4518,4551.82,72.0365,0,0.00394489,61.2746,0
3465,0,0,0,0,0,24.8277,22.5588,77.5655,0,7.34374,5455.16,0.915923,92.1732,108.466,73.727,0.0430707,14.1509,146.964,521.64,0.974112,35.4519,4551.87,72.1456,0,0.00394519,116.813,0
3465,0,0,0,0,0,24.8277,22.5588,77.5655,0,7.34374,5455.16,0.915923,92.1732,108.466,73.727,0.0430707,14.1509,146.964,521.64,0.974112,35.4519,4551.87,72.1456,0,0.00394519,116.813,0
3466,0,0,0,0,0,24.8817,22.5599,77.5843,0,7.34373,5456.81,0.915918,92.1734,108.467,73.7268,0.0430707,14.1509,121.295,521.64,0.973818,35.4522,4551.92,72.4186,0,0.00394525,91.7795,-7.28E-18
3466,0,0,0,0,0,24.8817,22.5599,77.5843,0,7.34373,5456.81,0.915918,92.1734,108.467,73.7268,0.0430707,14.1509,121.295,521.64,0.973818,35.4522,4551.92,72.4186,0,0.00394525,91.7795,-7.28E-18
3467,0,0,0,0,0,24.8876,22.564,77.6244,0,7.34349,5459.95,0.915914,92.1774,108.474,73.732,0.0430707,14.1509,95.5751,521.64,0.973301,35.4518,4551.97,72.2529,0,0.00394594,70.1331,0
3467,0,0,0,0,0,24.8876,22.564,77.6244,0,7.34349,5459.95,0.915914,92.1774,108.474,73.732,0.0430707,14.1509,95.5751,521.64,0.973301,35.4518,4551.97,72.2529,0,0.00394594,70.1331,0
3468,0,0,0,0,0,24.8547,22.5599,77.6034,0,7.34364,5458.57,0.91591,92.1707,108.467,73.7262,0.0430707,14.1509,125.115,521.64,0.973472,35.4511,4552.02,71.9328,0,0.00394685,100.88,0
3468,0,0,0,0,0,24.8547,22.5599,77.6034,0,7.34364,5458.57,0.91591,92.1707,108.467,73.7262,0.0430707,14.1509,125.115,521.64,0.973472,35.4511,4552.02,71.9328,0,0.00394685,100.88,0
3469,0,0,0,0,0,24.8257,22.5552,77.575,0,7.34411,5456.7,0.915906,92.1638,108.459,73.7176,0.0430707,14.1509,139.024,521.64,0.97373,35.4516,4552.07,72.3049,0,0.00394679,107.671,0
3469,0,0,0,0,0,24.8257,22.5552,77.575,0,7.34411,5456.7,0.915906,92.1638,108.459,73.7176,0.0430707,14.1509,139.024,521.64,0.97373,35.4516,4552.07,72.3049,0,0.00394679,107.671,0
3470,0,0,0,0,0,24.8584,22.5544,77.5787,0,7.34419,5457.23,0.915901,92.1617,108.457,73.7145,0.0430356,14.1509,108.674,521.714,0.973609,35.4516,4552.12,72.3685,0,0.00394711,80.971,-7.27E-18
3470,0,0,0,0,0,24.8584,22.5544,77.5787,0,7.34419,5457.23,0.915901,92.1617,108.457,73.7145,0.0430356,14.1509,108.674,521.714,0.973609,35.4516,4552.12,72.3685,0,0.00394711,80.971,-7.27E-18
3471,0,0,0,0,0,24.89,22.5577,77.6135,0,7.34392,5460.01,0.915897,92.1647,108.462,73.7181,0.0430356,14.1509,86.0235,521.714,0.973146,35.4509,4552.17,72.0369,0,0.00394802,62.5287,0
3471,0,0,0,0,0,24.89,22.5577,77.6135,0,7.34392,5460.01,0.915897,92.1647,108.462,73.7181,0.0430356,14.1509,86.0235,521.714,0.973146,35.4509,4552.17,72.0369,0,0.00394802,62.5287,0
3472,0,0,0,0,0,24.8595,22.5581,77.6261,0,7.34398,5461.11,0.915893,92.1634,108.463,73.7189,0.0430356,14.1509,146.086,521.714,0.972935,35.4508,4552.22,72.0611,0,0.00394851,116.549,0
3472,0,0,0,0,0,24.8595,22.5581,77.6261,0,7.34398,5461.11,0.915893,92.1634,108.463,73.7189,0.0430356,14.1509,146.086,521.714,0.972935,35.4508,4552.22,72.0611,0,0.00394851,116.549,0
